Plot Title: 10169131,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
998,3/19/2022 2:16,1.221,0,2.55,,,,
999,3/19/2022 8:16,0.232,172.2,2.54,,,,
1000,3/19/2022 14:16,0.232,366,2.54,,,,
1001,3/19/2022 20:16,-0.102,0,2.54,,,,
1002,3/20/2022 2:16,-0.549,0,2.55,,,,
1003,3/20/2022 8:16,-0.549,53.8,2.55,,,,
1004,3/20/2022 14:16,0.01,107.6,2.54,,,,
1005,3/20/2022 20:16,-0.213,0,2.54,,,,
1006,3/21/2022 2:16,-0.325,0,2.54,,,,
1007,3/21/2022 8:16,-0.213,0,2.54,,,,
1008,3/21/2022 14:16,0.121,75.3,2.54,,,,
1009,3/21/2022 20:16,0.232,0,2.54,,,,
1010,3/22/2022 2:16,0.674,0,2.54,,,,
1011,3/22/2022 8:16,1.98,172.2,2.55,,,,
1012,3/22/2022 14:16,7.582,645.8,2.57,,,,
1013,3/22/2022 20:16,7.582,0,2.57,,,,
1014,3/23/2022 2:16,7.079,0,2.57,,,,
1015,3/23/2022 8:16,7.179,258.3,2.57,,,,
1016,3/23/2022 14:16,7.28,1001,2.57,,,,
1017,3/23/2022 20:16,4.623,0,2.57,,,,
1018,3/24/2022 2:16,4.102,0,2.55,,,,
1019,3/24/2022 8:16,3.367,258.3,2.55,,,,
1020,3/24/2022 14:16,8.382,742.7,2.58,,,,
1021,3/24/2022 20:16,6.166,0,2.57,,,,
1022,3/25/2022 2:16,5.141,0,2.55,,,,
1023,3/25/2022 8:16,4.934,344.4,2.55,,,,
1024,3/25/2022 14:16,7.381,785.8,2.57,,,,
1025,3/25/2022 20:16,4.831,0,2.55,,,,
1026,3/26/2022 2:16,4.519,0,2.57,,,,
1027,3/26/2022 8:16,5.244,581.3,2.55,,,,
1028,3/26/2022 14:16,10.063,861.1,2.58,,,,
1029,3/26/2022 20:16,7.481,0,2.57,,,,
1030,3/27/2022 2:16,6.573,0,2.57,,,,
1031,3/27/2022 8:16,6.37,366,2.57,,,,
1032,3/27/2022 14:16,9.965,1162.5,2.58,,,,
1033,3/27/2022 20:16,6.775,0,2.57,,,,
1034,3/28/2022 2:16,5.347,0,2.55,,,,
1035,3/28/2022 8:16,5.244,279.9,2.55,,,,
1036,3/28/2022 14:16,5.45,64.6,2.55,,,,
1037,3/28/2022 20:16,3.683,0,2.55,,,,
1038,3/29/2022 2:16,3.683,0,2.55,,,,
1039,3/29/2022 8:16,3.998,516.7,2.57,,,,
1040,3/29/2022 14:16,7.179,990.3,2.57,,,,
1041,3/29/2022 20:16,5.037,0,2.55,,,,
1042,3/30/2022 2:16,2.837,0,2.55,,,,
1043,3/30/2022 8:16,1.003,516.7,2.55,,,,
1044,3/30/2022 14:16,0.784,484.4,2.55,,,,
1045,3/30/2022 20:16,0.453,0,2.55,,,,
1046,3/31/2022 2:16,0.01,0,2.55,,,,
1047,3/31/2022 8:16,0.01,527.4,2.55,,,,
1048,3/31/2022 14:16,0.343,710.4,2.55,,,,
1049,3/31/2022 20:16,0.343,0,2.55,,,,
1050,4/1/2022 2:16,-0.102,0,2.55,,,,
1051,4/1/2022 8:16,0.232,473.6,2.55,,,,
1052,4/1/2022 14:16,3.578,882.6,2.55,,,,
1053,4/1/2022 20:16,1.764,0,2.55,,,,
1054,4/2/2022 2:16,0.563,0,2.55,,,,
1055,4/2/2022 8:16,0.121,312.2,2.55,,,,
1056,4/2/2022 14:16,2.088,775,2.55,,,,
1057,4/2/2022 20:16,1.548,0,2.55,,,,
1058,4/3/2022 2:16,1.872,0,2.55,,,,
1059,4/3/2022 8:16,1.548,430.6,2.55,,,,
1060,4/3/2022 14:16,3.893,990.3,2.55,,,,
1061,4/3/2022 20:16,2.088,0,2.55,,,,
1062,4/4/2022 2:16,1.003,0,2.55,,,,
1063,4/4/2022 8:16,0.453,0,2.55,,,,
1064,4/4/2022 14:16,0.343,0,2.55,,,,
1065,4/4/2022 20:16,0.343,0,2.55,,,,
1066,4/5/2022 2:16,0.453,0,2.55,,,,
1067,4/5/2022 8:16,0.232,0,2.54,,,,
1068,4/5/2022 14:16,0.343,0,2.55,,,,
1069,4/5/2022 20:16,0.453,0,2.55,,,,
1070,4/6/2022 2:16,0.343,0,2.54,,,,
1071,4/6/2022 8:16,0.232,0,2.54,,,,
1072,4/6/2022 14:16,0.343,0,2.54,,,,
1073,4/6/2022 20:16,0.453,0,2.54,,,,
1074,4/7/2022 2:16,0.453,0,2.55,,,,
1075,4/7/2022 8:16,0.453,0,2.54,,,,
1076,4/7/2022 14:16,0.453,43.1,2.54,,,,
1077,4/7/2022 20:16,1.548,0,2.55,,,,
1078,4/8/2022 2:16,2.303,0,2.55,,,,
1079,4/8/2022 8:16,1.764,301.4,2.55,,,,
1080,4/8/2022 14:16,2.303,850.4,2.55,,,,
1081,4/8/2022 20:16,0.232,0,2.54,,,,
1082,4/9/2022 2:16,-0.102,0,2.54,,,,
1083,4/9/2022 8:16,-0.325,129.2,2.54,,,,
1084,4/9/2022 14:16,0.01,441.3,2.54,,,,
1085,4/9/2022 20:16,-0.437,0,2.55,,,,
1086,4/10/2022 2:16,-0.213,0,2.54,,,,
1087,4/10/2022 8:16,-0.102,0,2.54,,,,
1088,4/10/2022 14:16,0.01,0,2.54,,,,
1089,4/10/2022 20:16,0.01,0,2.54,,,,
1090,4/11/2022 2:16,0.121,0,2.54,,,,
1091,4/11/2022 8:16,0.121,0,2.54,,,,
1092,4/11/2022 14:16,0.121,0,2.54,,,,
1093,4/11/2022 20:16,0.121,0,2.54,,,,
1094,4/12/2022 2:16,0.121,0,2.54,,,,
1095,4/12/2022 8:16,0.121,0,2.54,,,,
1096,4/12/2022 14:16,0.121,0,2.54,,,,
1097,4/12/2022 20:16,0.121,0,2.54,,,,
1098,4/13/2022 2:16,0.121,0,2.54,,,,
1099,4/13/2022 8:16,0.121,0,2.54,,,,
1100,4/13/2022 14:16,0.121,0,2.54,,,,
1101,4/13/2022 20:16,0.121,0,2.54,,,,
1102,4/14/2022 2:16,0.121,0,2.54,,,,
1103,4/14/2022 8:16,0.121,0,2.54,,,,
1104,4/14/2022 14:16,0.121,0,2.54,,,,
1105,4/14/2022 20:16,0.121,0,2.54,,,,
1106,4/15/2022 2:16,0.121,0,2.54,,,,
1107,4/15/2022 8:16,0.121,0,2.54,,,,
1108,4/15/2022 14:16,0.232,0,2.54,,,,
1109,4/15/2022 20:16,0.232,0,2.54,,,,
1110,4/16/2022 2:16,0.232,0,2.54,,,,
1111,4/16/2022 8:16,0.232,0,2.54,,,,
1112,4/16/2022 14:16,0.232,0,2.54,,,,
1113,4/16/2022 20:16,0.232,0,2.54,,,,
1114,4/17/2022 2:16,0.232,0,2.54,,,,
1115,4/17/2022 8:16,0.232,0,2.54,,,,
1116,4/17/2022 14:16,0.232,0,2.54,,,,
1117,4/17/2022 20:16,0.232,0,2.54,,,,
1118,4/18/2022 2:16,0.232,0,2.54,,,,
1119,4/18/2022 8:16,0.232,0,2.54,,,,
1120,4/18/2022 14:16,0.232,0,2.54,,,,
1121,4/18/2022 20:16,0.232,0,2.54,,,,
1122,4/19/2022 2:16,0.232,0,2.54,,,,
1123,4/19/2022 8:16,0.232,0,2.54,,,,
1124,4/19/2022 14:16,0.232,0,2.54,,,,
1125,4/19/2022 20:16,0.232,0,2.54,,,,
1126,4/20/2022 2:16,0.232,0,2.54,,,,
1127,4/20/2022 8:16,0.232,0,2.54,,,,
1128,4/20/2022 14:16,0.232,0,2.54,,,,
1129,4/20/2022 20:16,0.232,0,2.54,,,,
1130,4/21/2022 2:16,0.232,0,2.54,,,,
1131,4/21/2022 8:16,0.232,0,2.54,,,,
1132,4/21/2022 14:16,0.343,0,2.54,,,,
1133,4/21/2022 20:16,0.343,0,2.54,,,,
1134,4/22/2022 2:16,0.232,0,2.54,,,,
1135,4/22/2022 8:16,0.232,0,2.54,,,,
1136,4/22/2022 14:16,0.232,0,2.54,,,,
1137,4/22/2022 20:16,0.343,0,2.54,,,,
1138,4/23/2022 2:16,0.343,0,2.54,,,,
1139,4/23/2022 8:16,0.343,0,2.54,,,,
1140,4/23/2022 14:16,0.232,0,2.54,,,,
1141,4/23/2022 20:16,0.343,0,2.54,,,,
1142,4/24/2022 2:16,0.343,0,2.54,,,,
1143,4/24/2022 8:16,0.232,0,2.54,,,,
1144,4/24/2022 14:16,0.232,0,2.54,,,,
1145,4/24/2022 20:16,0.343,0,2.54,,,,
1146,4/25/2022 2:16,0.343,0,2.54,,,,
1147,4/25/2022 8:16,0.343,0,2.54,,,,
1148,4/25/2022 14:16,0.343,0,2.54,,,,
1149,4/25/2022 20:16,0.343,0,2.54,,,,
1150,4/26/2022 2:16,0.343,0,2.54,,,,
1151,4/26/2022 8:16,0.343,0,2.54,,,,
1152,4/26/2022 14:16,0.343,0,2.54,,,,
1153,4/26/2022 20:16,0.343,0,2.54,,,,
1154,4/27/2022 2:16,0.343,0,2.54,,,,
1155,4/27/2022 8:16,0.343,0,2.54,,,,
1156,4/27/2022 14:16,0.343,0,2.54,,,,
1157,4/27/2022 20:16,0.343,0,2.54,,,,
1158,4/28/2022 2:16,0.343,0,2.54,,,,
1159,4/28/2022 8:16,0.343,0,2.54,,,,
1160,4/28/2022 14:16,0.343,0,2.54,,,,
1161,4/28/2022 20:16,0.343,0,2.54,,,,
1162,4/29/2022 2:16,0.343,0,2.54,,,,
1163,4/29/2022 8:16,0.343,0,2.54,,,,
1164,4/29/2022 14:16,0.343,0,2.54,,,,
1165,4/29/2022 20:16,0.343,0,2.54,,,,
1166,4/30/2022 2:16,0.343,0,2.54,,,,
1167,4/30/2022 8:16,0.343,0,2.54,,,,
1168,4/30/2022 14:16,0.343,0,2.54,,,,
1169,4/30/2022 20:16,0.343,0,2.54,,,,
1170,5/1/2022 2:16,0.343,0,2.54,,,,
1171,5/1/2022 8:16,0.343,0,2.54,,,,
1172,5/1/2022 14:16,0.343,0,2.54,,,,
1173,5/1/2022 20:16,0.343,0,2.54,,,,
1174,5/2/2022 2:16,0.343,0,2.54,,,,
1175,5/2/2022 8:16,0.343,0,2.54,,,,
1176,5/2/2022 14:16,0.343,0,2.54,,,,
1177,5/2/2022 20:16,0.343,0,2.54,,,,
1178,5/3/2022 2:16,0.343,0,2.54,,,,
1179,5/3/2022 8:16,0.343,0,2.54,,,,
1180,5/3/2022 14:16,0.343,0,2.54,,,,
1181,5/3/2022 20:16,0.343,0,2.54,,,,
1182,5/4/2022 2:16,0.343,0,2.54,,,,
1183,5/4/2022 8:16,0.343,0,2.54,,,,
1184,5/4/2022 14:16,0.343,0,2.54,,,,
1185,5/4/2022 20:16,0.343,0,2.54,,,,
1186,5/5/2022 2:16,0.343,0,2.54,,,,
1187,5/5/2022 8:16,0.343,0,2.54,,,,
1188,5/5/2022 14:16,0.343,0,2.54,,,,
1189,5/5/2022 20:16,0.343,0,2.54,,,,
1190,5/6/2022 2:16,0.343,0,2.54,,,,
1191,5/6/2022 8:16,0.343,0,2.54,,,,
1192,5/6/2022 14:16,0.343,0,2.54,,,,
1193,5/6/2022 20:16,0.343,0,2.54,,,,
1194,5/7/2022 2:16,0.343,0,2.54,,,,
1195,5/7/2022 8:16,0.343,0,2.54,,,,
1196,5/7/2022 14:16,0.343,0,2.54,,,,
1197,5/7/2022 20:16,0.343,0,2.54,,,,
1198,5/8/2022 2:16,0.343,0,2.54,,,,
1199,5/8/2022 8:16,0.343,0,2.54,,,,
1200,5/8/2022 14:16,0.343,0,2.54,,,,
1201,5/8/2022 20:16,0.343,0,2.54,,,,
1202,5/9/2022 2:16,0.343,0,2.54,,,,
1203,5/9/2022 8:16,0.343,0,2.54,,,,
1204,5/9/2022 14:16,0.343,0,2.54,,,,
1205,5/9/2022 20:16,0.343,0,2.54,,,,
1206,5/10/2022 2:16,0.343,0,2.54,,,,
1207,5/10/2022 8:16,0.343,0,2.54,,,,
1208,5/10/2022 14:16,0.343,0,2.54,,,,
1209,5/10/2022 20:16,0.343,0,2.54,,,,
1210,5/11/2022 2:16,0.343,0,2.54,,,,
1211,5/11/2022 8:16,0.343,0,2.54,,,,
1212,5/11/2022 14:16,0.343,0,2.54,,,,
1213,5/11/2022 20:16,0.343,0,2.54,,,,
1214,5/12/2022 2:16,0.343,0,2.54,,,,
1215,5/12/2022 8:16,0.343,0,2.54,,,,
1216,5/12/2022 14:16,0.343,0,2.54,,,,
1217,5/12/2022 20:16,0.343,0,2.54,,,,
1218,5/13/2022 2:16,0.343,0,2.54,,,,
1219,5/13/2022 8:16,0.343,0,2.54,,,,
1220,5/13/2022 14:16,0.343,0,2.54,,,,
1221,5/13/2022 20:16,0.343,0,2.54,,,,
1222,5/14/2022 2:16,0.343,0,2.54,,,,
1223,5/14/2022 8:16,0.343,0,2.54,,,,
1224,5/14/2022 14:16,0.343,0,2.54,,,,
1225,5/14/2022 20:16,0.343,0,2.52,,,,
1226,5/15/2022 2:16,0.343,0,2.54,,,,
1227,5/15/2022 8:16,0.453,0,2.54,,,,
1228,5/15/2022 14:16,0.893,0,2.54,,,,
1229,5/15/2022 20:16,4.311,0,2.55,,,,
1230,5/16/2022 2:16,3.998,0,2.55,,,,
1231,5/16/2022 8:16,4.207,355.2,2.55,,,,
1232,5/16/2022 14:16,8.581,3272.2,2.57,,,,
1233,5/16/2022 20:16,4.519,0,2.55,,,,
1234,5/17/2022 2:16,3.261,0,2.55,,,,
1235,5/17/2022 8:16,3.472,1087.2,2.55,,,,
1236,5/17/2022 14:16,8.581,2411.1,2.57,,,,
1237,5/17/2022 20:16,5.552,0,2.55,,,,
1238,5/18/2022 2:16,4.831,0,2.54,,,,
1239,5/18/2022 8:16,4.311,193.8,2.55,,,,
1240,5/18/2022 14:16,5.552,322.9,2.55,,,,
1241,5/18/2022 20:16,3.998,0,2.55,,,,
1242,5/19/2022 2:16,1.439,0,2.54,,,,
1243,5/19/2022 8:16,0.453,645.8,2.54,,,,
1244,5/19/2022 14:16,0.563,86.1,2.54,,,,
1245,5/19/2022 20:16,0.453,0,2.54,,,,
1246,5/20/2022 2:16,0.121,0,2.52,,,,
1247,5/20/2022 8:16,0.232,118.4,2.54,,,,
1248,5/20/2022 14:16,0.893,1087.2,2.54,,,,
1249,5/20/2022 20:16,1.112,0,2.54,,,,
1250,5/21/2022 2:16,0.893,0,2.54,,,,
1251,5/21/2022 8:16,2.837,721.2,2.55,,,,
1252,5/21/2022 14:16,5.86,1980.6,2.54,,,,
1253,5/21/2022 20:16,4.102,0,2.55,,,,
1254,5/22/2022 2:16,2.837,0,2.55,,,,
1255,5/22/2022 8:16,4.311,742.7,2.55,,,,
1256,5/22/2022 14:16,10.944,1463.9,2.57,,,,
1257,5/22/2022 20:16,6.166,0,2.55,,,,
1258,5/23/2022 2:16,5.347,0,2.54,,,,
1259,5/23/2022 8:16,6.166,613.5,2.55,,,,
1260,5/23/2022 14:16,9.077,990.3,2.57,,,,
1261,5/23/2022 20:16,6.573,0,2.55,,,,
1262,5/24/2022 2:16,5.552,0,2.54,,,,
1263,5/24/2022 8:16,6.268,710.4,2.55,,,,
1264,5/24/2022 14:16,10.846,1302.4,2.57,,,,
1265,5/24/2022 20:16,8.779,0,2.57,,,,
1266,5/25/2022 2:16,7.079,0,2.55,,,,
1267,5/25/2022 8:16,8.282,742.7,2.57,,,,
1268,5/25/2022 14:16,14.134,3100,2.6,,,,
1269,5/25/2022 20:16,11.041,0,2.57,,,,
1270,5/26/2022 2:16,9.571,0,2.57,,,,
1271,5/26/2022 8:16,10.748,947.2,2.57,,,,
1272,5/26/2022 14:16,13.558,1345.5,2.6,,,,
1273,5/26/2022 20:16,8.481,0,2.57,,,,
1274,5/27/2022 2:16,8.182,0,2.57,,,,
1275,5/27/2022 8:16,6.978,129.2,2.55,,,,
1276,5/27/2022 14:16,5.962,1097.9,2.54,,,,
1277,5/27/2022 20:16,5.037,0,2.54,,,,
1278,5/28/2022 2:16,4.207,0,2.55,,,,
1279,5/28/2022 8:16,5.141,1227.1,2.54,,,,
1280,5/28/2022 14:16,6.268,947.2,2.54,,,,
1281,5/28/2022 20:16,2.73,0,2.54,,,,
1282,5/29/2022 2:16,1.221,0,2.54,,,,
1283,5/29/2022 8:16,1.439,409,2.54,,,,
1284,5/29/2022 14:16,0.784,495.1,2.52,,,,
1285,5/29/2022 20:16,0.343,0,2.52,,,,
1286,5/30/2022 2:16,0.563,0,2.52,,,,
1287,5/30/2022 8:16,0.893,818.1,2.52,,,,
1288,5/30/2022 14:16,4.102,1722.2,2.55,,,,
1289,5/30/2022 20:16,2.73,0,2.54,,,,
1290,5/31/2022 2:16,2.517,0,2.54,,,,
1291,5/31/2022 8:16,4.415,904.2,2.55,,,,
1292,5/31/2022 14:16,10.651,4477.8,2.55,,,,
1293,5/31/2022 20:16,8.282,0,2.55,,,,
1294,6/1/2022 2:16,7.179,0,2.55,,,,
1295,6/1/2022 8:16,8.779,1119.5,2.57,,,,
1296,6/1/2022 14:16,14.134,5338.9,2.58,,,,
1297,6/1/2022 20:16,10.455,0,2.57,,,,
1298,6/2/2022 2:16,8.779,0,2.57,,,,
1299,6/2/2022 8:16,10.259,925.7,2.57,,,,
1300,6/2/2022 14:16,14.421,3100,2.6,,,,
1301,6/2/2022 20:16,10.944,0,2.57,,,,
1302,6/3/2022 2:16,8.382,0,2.57,,,,
1303,6/3/2022 8:16,8.481,269.1,2.57,,,,
1304,6/3/2022 14:16,8.082,1087.2,2.57,,,,
1305,6/3/2022 20:16,5.655,0,2.54,,,,
1306,6/4/2022 2:16,5.45,0,2.54,,,,
1307,6/4/2022 8:16,6.775,688.9,2.55,,,,
1308,6/4/2022 14:16,8.382,645.8,2.57,,,,
1309,6/4/2022 20:16,8.481,0,2.57,,,,
1310,6/5/2022 2:16,8.481,0,2.57,,,,
1311,6/5/2022 8:16,8.382,958,2.57,,,,
1312,6/5/2022 14:16,8.68,4650,2.54,,,,
1313,6/5/2022 20:16,6.978,0,2.55,,,,
1314,6/6/2022 2:16,5.962,0,2.55,,,,
1315,6/6/2022 8:16,5.962,441.3,2.55,,,,
1316,6/6/2022 14:16,7.983,3272.2,2.55,,,,
1317,6/6/2022 20:16,6.166,0,2.55,,,,
1318,6/7/2022 2:16,5.141,0,2.54,,,,
1319,6/7/2022 8:16,6.573,1001,2.55,,,,
1320,6/7/2022 14:16,11.334,1205.6,2.57,,,,
1321,6/7/2022 20:16,8.581,0,2.57,,,,
1322,6/8/2022 2:16,7.983,0,2.57,,,,
1323,6/8/2022 8:16,8.282,1162.5,2.57,,,,
1324,6/8/2022 14:16,13.076,2238.9,2.58,,,,
1325,6/8/2022 20:16,10.455,0,2.57,,,,
1326,6/9/2022 2:16,9.275,0,2.57,,,,
1327,6/9/2022 8:16,9.373,979.5,2.58,,,,
1328,6/9/2022 14:16,11.916,538.2,2.58,,,,
1329,6/9/2022 20:16,12.69,0,2.58,,,,
1330,6/10/2022 2:16,11.334,0,2.58,,,,
1331,6/10/2022 8:16,11.334,645.8,2.58,,,,
1332,6/10/2022 14:16,12.497,269.1,2.58,,,,
1333,6/10/2022 20:16,12.11,0,2.58,,,,
1334,6/11/2022 2:16,11.528,0,2.58,,,,
1335,6/11/2022 8:16,10.748,656.6,2.57,,,,
1336,6/11/2022 14:16,11.625,796.5,2.58,,,,
1337,6/11/2022 20:16,10.553,0,2.57,,,,
1338,6/12/2022 2:16,9.176,0,2.58,,,,
1339,6/12/2022 8:16,8.581,979.5,2.57,,,,
1340,6/12/2022 12:54,,,,Logged,,,
1341,6/12/2022 12:54,,,,,Logged,,
1342,6/12/2022 13:01,,,,Logged,,,
1343,6/12/2022 13:01,,,,,,Logged,Logged
