"Plot Title: 10169137"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","Host Connected","End Of File"
829,01/23/13 09:00:00 PM,0.121,0.0,2.85,,,,
830,01/24/13 03:00:00 AM,0.232,0.0,2.85,,,,
831,01/24/13 09:00:00 AM,0.232,10.8,2.85,,,,
832,01/24/13 03:00:00 PM,0.232,32.3,2.85,,,,
833,01/24/13 09:00:00 PM,0.121,0.0,2.85,,,,
834,01/25/13 03:00:00 AM,0.232,0.0,2.85,,,,
835,01/25/13 09:00:00 AM,0.232,0.0,2.87,,,,
836,01/25/13 03:00:00 PM,0.232,10.8,2.87,,,,
837,01/25/13 09:00:00 PM,0.232,0.0,2.87,,,,
838,01/26/13 03:00:00 AM,0.232,0.0,2.87,,,,
839,01/26/13 09:00:00 AM,0.232,21.5,2.87,,,,
840,01/26/13 03:00:00 PM,0.121,32.3,2.87,,,,
841,01/26/13 09:00:00 PM,0.232,0.0,2.87,,,,
842,01/27/13 03:00:00 AM,0.121,0.0,2.87,,,,
843,01/27/13 09:00:00 AM,0.121,32.3,2.87,,,,
844,01/27/13 03:00:00 PM,0.232,21.5,2.87,,,,
845,01/27/13 09:00:00 PM,0.232,0.0,2.87,,,,
846,01/28/13 03:00:00 AM,0.232,0.0,2.87,,,,
847,01/28/13 09:00:00 AM,0.232,0.0,2.87,,,,
848,01/28/13 03:00:00 PM,0.232,10.8,2.87,,,,
849,01/28/13 09:00:00 PM,0.232,0.0,2.87,,,,
850,01/29/13 03:00:00 AM,0.232,0.0,2.87,,,,
851,01/29/13 09:00:00 AM,0.121,0.0,2.87,,,,
852,01/29/13 03:00:00 PM,0.232,75.3,2.87,,,,
853,01/29/13 09:00:00 PM,0.232,0.0,2.87,,,,
854,01/30/13 03:00:00 AM,0.232,0.0,2.87,,,,
855,01/30/13 09:00:00 AM,0.232,10.8,2.87,,,,
856,01/30/13 03:00:00 PM,0.232,32.3,2.87,,,,
857,01/30/13 09:00:00 PM,0.232,0.0,2.87,,,,
858,01/31/13 03:00:00 AM,0.232,0.0,2.87,,,,
859,01/31/13 09:00:00 AM,0.232,32.3,2.87,,,,
860,01/31/13 03:00:00 PM,0.232,96.9,2.87,,,,
861,01/31/13 09:00:00 PM,0.232,0.0,2.87,,,,
862,02/01/13 03:00:00 AM,0.232,0.0,2.87,,,,
863,02/01/13 09:00:00 AM,0.232,0.0,2.87,,,,
864,02/01/13 03:00:00 PM,0.232,107.6,2.87,,,,
865,02/01/13 09:00:00 PM,0.232,0.0,2.87,,,,
866,02/02/13 03:00:00 AM,0.232,0.0,2.87,,,,
867,02/02/13 09:00:00 AM,0.121,43.1,2.87,,,,
868,02/02/13 03:00:00 PM,0.121,86.1,2.87,,,,
869,02/02/13 09:00:00 PM,0.121,0.0,2.87,,,,
870,02/03/13 03:00:00 AM,-0.102,0.0,2.87,,,,
871,02/03/13 09:00:00 AM,-0.437,0.0,2.87,,,,
872,02/03/13 03:00:00 PM,-0.325,86.1,2.85,,,,
873,02/03/13 09:00:00 PM,-0.102,0.0,2.87,,,,
874,02/04/13 03:00:00 AM,0.010,0.0,2.87,,,,
875,02/04/13 09:00:00 AM,0.010,43.1,2.87,,,,
876,02/04/13 03:00:00 PM,0.121,96.9,2.87,,,,
877,02/04/13 09:00:00 PM,0.121,0.0,2.87,,,,
878,02/05/13 03:00:00 AM,0.232,0.0,2.87,,,,
879,02/05/13 09:00:00 AM,0.121,21.5,2.87,,,,
880,02/05/13 03:00:00 PM,0.232,21.5,2.87,,,,
881,02/05/13 09:00:00 PM,0.232,0.0,2.87,,,,
882,02/06/13 03:00:00 AM,0.232,0.0,2.87,,,,
883,02/06/13 09:00:00 AM,0.232,86.1,2.87,,,,
884,02/06/13 03:00:00 PM,0.232,301.4,2.87,,,,
885,02/06/13 09:00:00 PM,0.232,0.0,2.87,,,,
886,02/07/13 03:00:00 AM,0.232,0.0,2.87,,,,
887,02/07/13 09:00:00 AM,0.232,53.8,2.87,,,,
888,02/07/13 03:00:00 PM,0.232,236.8,2.87,,,,
889,02/07/13 09:00:00 PM,0.232,0.0,2.87,,,,
890,02/08/13 03:00:00 AM,0.121,0.0,2.87,,,,
891,02/08/13 09:00:00 AM,0.232,75.3,2.87,,,,
892,02/08/13 03:00:00 PM,0.232,236.8,2.87,,,,
893,02/08/13 09:00:00 PM,0.232,0.0,2.87,,,,
894,02/09/13 03:00:00 AM,0.121,0.0,2.87,,,,
895,02/09/13 09:00:00 AM,0.121,96.9,2.87,,,,
896,02/09/13 03:00:00 PM,0.232,96.9,2.87,,,,
897,02/09/13 09:00:00 PM,0.232,0.0,2.87,,,,
898,02/10/13 03:00:00 AM,0.232,0.0,2.87,,,,
899,02/10/13 09:00:00 AM,0.232,107.6,2.87,,,,
900,02/10/13 03:00:00 PM,0.232,344.4,2.87,,,,
901,02/10/13 09:00:00 PM,0.232,0.0,2.87,,,,
902,02/11/13 03:00:00 AM,0.232,0.0,2.87,,,,
903,02/11/13 09:00:00 AM,0.343,129.2,2.87,,,,
904,02/11/13 03:00:00 PM,0.343,129.2,2.87,,,,
905,02/11/13 09:00:00 PM,0.343,0.0,2.87,,,,
906,02/12/13 03:00:00 AM,0.343,0.0,2.87,,,,
907,02/12/13 09:00:00 AM,0.343,193.8,2.87,,,,
908,02/12/13 03:00:00 PM,0.453,721.2,2.87,,,,
909,02/12/13 09:00:00 PM,0.343,0.0,2.87,,,,
910,02/13/13 03:00:00 AM,0.343,0.0,2.87,,,,
911,02/13/13 09:00:00 AM,0.343,96.9,2.87,,,,
912,02/13/13 03:00:00 PM,0.563,226.0,2.87,,,,
913,02/13/13 09:00:00 PM,0.343,0.0,2.87,,,,
914,02/14/13 03:00:00 AM,0.343,0.0,2.87,,,,
915,02/14/13 09:00:00 AM,0.453,204.5,2.87,,,,
916,02/14/13 03:00:00 PM,0.784,828.8,2.87,,,,
917,02/14/13 09:00:00 PM,0.343,0.0,2.87,,,,
918,02/15/13 03:00:00 AM,0.343,0.0,2.87,,,,
919,02/15/13 09:00:00 AM,0.121,53.8,2.87,,,,
920,02/15/13 03:00:00 PM,0.343,893.4,2.87,,,,
921,02/15/13 09:00:00 PM,0.343,0.0,2.87,,,,
922,02/16/13 03:00:00 AM,-0.102,0.0,2.87,,,,
923,02/16/13 09:00:00 AM,-0.437,301.4,2.89,,,,
924,02/16/13 03:00:00 PM,0.343,581.3,2.87,,,,
925,02/16/13 09:00:00 PM,0.232,0.0,2.87,,,,
926,02/17/13 03:00:00 AM,0.232,0.0,2.87,,,,
927,02/17/13 09:00:00 AM,0.453,204.5,2.87,,,,
928,02/17/13 03:00:00 PM,1.112,818.1,2.87,,,,
929,02/17/13 09:00:00 PM,0.343,0.0,2.87,,,,
930,02/18/13 03:00:00 AM,-0.102,0.0,2.87,,,,
931,02/18/13 09:00:00 AM,-0.102,366.0,2.87,,,,
932,02/18/13 03:00:00 PM,0.784,861.1,2.87,,,,
933,02/18/13 09:00:00 PM,0.343,0.0,2.87,,,,
934,02/19/13 03:00:00 AM,0.343,0.0,2.87,,,,
935,02/19/13 09:00:00 AM,0.453,409.0,2.87,,,,
936,02/19/13 03:00:00 PM,1.112,764.2,2.87,,,,
937,02/19/13 09:00:00 PM,0.453,0.0,2.87,,,,
938,02/20/13 03:00:00 AM,0.453,0.0,2.87,,,,
939,02/20/13 09:00:00 AM,1.112,925.7,2.87,,,,
940,02/20/13 03:00:00 PM,1.980,1194.8,2.87,,,,
941,02/20/13 09:00:00 PM,0.453,0.0,2.87,,,,
942,02/21/13 03:00:00 AM,0.453,0.0,2.87,,,,
943,02/21/13 09:00:00 AM,1.003,667.4,2.87,,,,
944,02/21/13 03:00:00 PM,1.330,656.6,2.87,,,,
945,02/21/13 09:00:00 PM,0.453,0.0,2.87,,,,
946,02/22/13 03:00:00 AM,0.453,0.0,2.87,,,,
947,02/22/13 09:00:00 AM,0.674,279.9,2.87,,,,
948,02/22/13 03:00:00 PM,0.563,215.3,2.87,,,,
949,02/22/13 09:00:00 PM,0.343,0.0,2.87,,,,
950,02/23/13 03:00:00 AM,0.343,0.0,2.87,,,,
951,02/23/13 09:00:00 AM,0.563,398.3,2.87,,,,
952,02/23/13 03:00:00 PM,1.980,2411.1,2.89,,,,
953,02/23/13 09:00:00 PM,0.453,0.0,2.87,,,,
954,02/24/13 03:00:00 AM,0.453,0.0,2.87,,,,
955,02/24/13 09:00:00 AM,1.330,1280.9,2.87,,,,
956,02/24/13 03:00:00 PM,2.303,2238.9,2.89,,,,
957,02/24/13 09:00:00 PM,0.343,0.0,2.87,,,,
958,02/25/13 03:00:00 AM,0.453,0.0,2.87,,,,
959,02/25/13 09:00:00 AM,0.893,645.8,2.87,,,,
960,02/25/13 03:00:00 PM,1.872,1205.6,2.89,,,,
961,02/25/13 09:00:00 PM,0.343,0.0,2.87,,,,
962,02/26/13 03:00:00 AM,0.343,0.0,2.87,,,,
963,02/26/13 09:00:00 AM,1.656,2066.7,2.87,,,,
964,02/26/13 03:00:00 PM,3.261,3788.9,2.89,,,,
965,02/26/13 09:00:00 PM,0.453,0.0,2.87,,,,
966,02/27/13 03:00:00 AM,0.121,0.0,2.87,,,,
967,02/27/13 09:00:00 AM,0.563,1550.0,2.87,,,,
968,02/27/13 03:00:00 PM,2.517,1463.9,2.89,,,,
969,02/27/13 09:00:00 PM,0.674,0.0,2.87,,,,
970,02/28/13 03:00:00 AM,0.674,0.0,2.87,,,,
971,02/28/13 09:00:00 AM,1.656,2066.7,2.87,,,,
972,02/28/13 03:00:00 PM,5.037,5511.1,2.87,,,,
973,02/28/13 09:00:00 PM,1.548,0.0,2.89,,,,
974,03/01/13 03:00:00 AM,1.221,0.0,2.89,,,,
975,03/01/13 09:00:00 AM,4.727,5166.7,2.89,,,,
976,03/01/13 03:00:00 PM,9.275,8266.7,2.89,,,,
977,03/01/13 09:00:00 PM,0.121,0.0,2.87,,,,
978,03/02/13 03:00:00 AM,-0.325,0.0,2.87,,,,
979,03/02/13 09:00:00 AM,2.410,8611.2,2.89,,,,
980,03/02/13 03:00:00 PM,10.846,10333.4,2.89,,,,
981,03/02/13 09:00:00 PM,3.893,0.0,2.89,,,,
982,03/03/13 03:00:00 AM,2.624,0.0,2.89,,,,
983,03/03/13 09:00:00 AM,-0.662,1463.9,2.89,,,,
984,03/03/13 03:00:00 PM,6.978,4305.6,2.89,,,,
985,03/03/13 09:00:00 PM,-2.145,0.0,2.89,,,,
986,03/04/13 03:00:00 AM,-4.272,0.0,2.87,,,,
987,03/04/13 09:00:00 AM,-1.341,1894.5,2.89,,,,
988,03/04/13 03:00:00 PM,13.942,16533.4,2.91,,,,
989,03/04/13 09:00:00 PM,-1.914,0.0,2.89,,,,
990,03/05/13 03:00:00 AM,-1.570,0.0,2.89,,,,
991,03/05/13 09:00:00 AM,0.453,2066.7,2.89,,,,
992,03/05/13 03:00:00 PM,12.497,17911.2,2.89,,,,
993,03/05/13 09:00:00 PM,3.788,0.0,2.89,,,,
994,03/06/13 03:00:00 AM,2.410,0.0,2.89,,,,
995,03/06/13 09:00:00 AM,5.655,5166.7,2.87,,,,
996,03/06/13 03:00:00 PM,11.041,14466.8,2.89,,,,
997,03/06/13 09:00:00 PM,1.221,0.0,2.89,,,,
998,03/07/13 03:00:00 AM,0.343,0.0,2.89,,,,
999,03/07/13 09:00:00 AM,0.343,2927.8,2.89,,,,
1000,03/07/13 03:00:00 PM,13.173,3444.5,2.91,,,,
1001,03/07/13 09:00:00 PM,1.548,0.0,2.89,,,,
1002,03/08/13 03:00:00 AM,-1.570,0.0,2.89,,,,
1003,03/08/13 09:00:00 AM,7.079,9644.5,2.89,,,,
1004,03/08/13 03:00:00 PM,23.581,30311.3,2.91,,,,
1005,03/08/13 09:00:00 PM,-1.114,0.0,2.91,,,,
1006,03/09/13 03:00:00 AM,-3.434,0.0,2.89,,,,
1007,03/09/13 09:00:00 AM,-2.844,1302.4,2.89,,,,
1008,03/09/13 03:00:00 PM,17.570,14466.8,2.91,,,,
1009,03/09/13 09:00:00 PM,-1.456,0.0,2.91,,,,
1010,03/10/13 03:00:00 AM,-3.553,0.0,2.89,,,,
1011,03/10/13 09:00:00 AM,1.003,4477.8,2.89,,,,
1012,03/10/13 03:00:00 PM,16.046,16533.4,2.91,,,,
1013,03/10/13 09:00:00 PM,5.962,0.0,2.89,,,,
1014,03/11/13 03:00:00 AM,5.244,0.0,2.89,,,,
1015,03/11/13 09:00:00 AM,10.259,8266.7,2.89,,,,
1016,03/11/13 03:00:00 PM,18.236,16533.4,2.93,,,,
1017,03/11/13 09:00:00 PM,3.998,0.0,2.91,,,,
1018,03/12/13 03:00:00 AM,5.860,0.0,2.89,,,,
1019,03/12/13 09:00:00 AM,11.722,10677.8,2.91,,,,
1020,03/12/13 03:00:00 PM,23.581,16533.4,2.93,,,,
1021,03/12/13 09:00:00 PM,7.782,0.0,2.91,,,,
1022,03/13/13 03:00:00 AM,6.877,0.0,2.91,,,,
1023,03/13/13 09:00:00 AM,12.110,6544.5,2.91,,,,
1024,03/13/13 03:00:00 PM,26.683,16533.4,2.93,,,,
1025,03/13/13 09:00:00 PM,3.788,0.0,2.91,,,,
1026,03/14/13 03:00:00 AM,2.303,0.0,2.91,,,,
1027,03/14/13 09:00:00 AM,9.472,10677.8,2.93,,,,
1028,03/14/13 03:00:00 PM,23.004,16533.4,2.93,,,,
1029,03/14/13 09:00:00 PM,8.481,0.0,2.93,,,,
1030,03/15/13 03:00:00 AM,7.782,0.0,2.93,,,,
1031,03/15/13 09:00:00 AM,13.461,13777.9,2.93,,,,
1032,03/15/13 03:00:00 PM,25.513,26178.0,2.93,,,,
1033,03/15/13 09:00:00 PM,6.268,0.0,2.91,,,,
1034,03/16/13 03:00:00 AM,5.037,0.0,2.91,,,,
1035,03/16/13 09:00:00 AM,10.944,8611.2,2.93,,,,
1036,03/16/13 03:00:00 PM,9.571,7577.8,2.93,,,,
1037,03/16/13 09:00:00 PM,3.578,0.0,2.91,,,,
1038,03/17/13 03:00:00 AM,1.872,0.0,2.91,,,,
1039,03/17/13 09:00:00 AM,8.978,14466.8,2.93,,,,
1040,03/17/13 03:00:00 PM,11.334,13089.0,2.91,,,,
1041,03/17/13 09:00:00 PM,3.683,0.0,2.91,,,,
1042,03/18/13 03:00:00 AM,2.730,0.0,2.91,,,,
1043,03/18/13 09:00:00 AM,2.837,2755.6,2.91,,,,
1044,03/18/13 03:00:00 PM,20.424,24800.2,2.93,,,,
1045,03/18/13 09:00:00 PM,-0.887,0.0,2.91,,,,
1046,03/19/13 03:00:00 AM,-0.774,0.0,2.91,,,,
1047,03/19/13 09:00:00 AM,9.571,12400.1,2.93,,,,
1048,03/19/13 03:00:00 PM,11.722,6544.5,2.91,,,,
1049,03/19/13 09:00:00 PM,6.978,0.0,2.91,,,,
1050,03/20/13 03:00:00 AM,6.471,0.0,2.91,,,,
1051,03/20/13 09:00:00 AM,8.182,947.2,2.91,,,,
1052,03/20/13 03:00:00 PM,11.722,30311.3,2.91,,,,
1053,03/20/13 09:00:00 PM,2.943,0.0,2.91,,,,
1054,03/21/13 03:00:00 AM,2.088,0.0,2.89,,,,
1055,03/21/13 09:00:00 AM,3.049,6200.0,2.91,,,,
1056,03/21/13 03:00:00 PM,12.207,11711.2,2.91,,,,
1057,03/21/13 09:00:00 PM,1.330,0.0,2.89,,,,
1058,03/22/13 03:00:00 AM,1.221,0.0,2.89,,,,
1059,03/22/13 09:00:00 AM,2.517,2066.7,2.89,,,,
1060,03/22/13 03:00:00 PM,12.013,12400.1,2.91,,,,
1061,03/22/13 09:00:00 PM,2.837,0.0,2.89,,,,
1062,03/23/13 03:00:00 AM,0.784,0.0,2.89,,,,
1063,03/23/13 09:00:00 AM,3.788,8266.7,2.91,,,,
1064,03/23/13 03:00:00 PM,20.805,28933.5,2.91,,,,
1065,03/23/13 09:00:00 PM,-1.001,0.0,2.91,,,,
1066,03/24/13 03:00:00 AM,-2.030,0.0,2.91,,,,
1067,03/24/13 09:00:00 AM,7.179,14466.8,2.91,,,,
1068,03/24/13 03:00:00 PM,20.424,28933.5,2.91,,,,
1069,03/24/13 09:00:00 PM,3.578,0.0,2.91,,,,
1070,03/25/13 03:00:00 AM,1.439,0.0,2.89,,,,
1071,03/25/13 09:00:00 AM,9.077,14466.8,2.93,,,,
1072,03/25/13 03:00:00 PM,19.567,20666.8,2.93,,,,
1073,03/25/13 09:00:00 PM,7.079,0.0,2.91,,,,
1074,03/26/13 03:00:00 AM,6.573,0.0,2.91,,,,
1075,03/26/13 09:00:00 AM,10.553,12400.1,2.91,,,,
1076,03/26/13 03:00:00 PM,14.900,19289.0,2.93,,,,
1077,03/26/13 09:00:00 PM,5.655,0.0,2.91,,,,
1078,03/27/13 03:00:00 AM,6.471,0.0,2.91,,,,
1079,03/27/13 09:00:00 AM,11.334,9644.5,2.91,,,,
1080,03/27/13 03:00:00 PM,22.717,22044.6,2.93,,,,
1081,03/27/13 09:00:00 PM,8.978,0.0,2.93,,,,
1082,03/28/13 03:00:00 AM,6.877,0.0,2.91,,,,
1083,03/28/13 09:00:00 AM,11.139,6200.0,2.91,,,,
1084,03/28/13 03:00:00 PM,23.581,22044.6,2.95,,,,
1085,03/28/13 09:00:00 PM,9.866,0.0,2.91,,,,
1086,03/29/13 03:00:00 AM,8.680,0.0,2.93,,,,
1087,03/29/13 09:00:00 AM,15.187,11022.3,2.93,,,,
1088,03/29/13 03:00:00 PM,30.558,42711.4,2.93,,,,
1089,03/29/13 09:00:00 PM,5.037,0.0,2.91,,,,
1090,03/30/13 03:00:00 AM,1.003,0.0,2.91,,,,
1091,03/30/13 09:00:00 AM,8.978,2927.8,2.93,,,,
1092,03/30/13 03:00:00 PM,31.676,38578.0,2.95,,,,
1093,03/30/13 09:00:00 PM,6.573,0.0,2.93,,,,
1094,03/31/13 03:00:00 AM,2.088,0.0,2.93,,,,
1095,03/31/13 09:00:00 AM,12.401,3788.9,2.95,,,,
1096,03/31/13 03:00:00 PM,29.352,24800.2,2.95,,,,
1097,03/31/13 09:00:00 PM,12.110,0.0,2.95,,,,
1098,04/01/13 03:00:00 AM,10.357,0.0,2.93,,,,
1099,04/01/13 09:00:00 AM,13.942,7577.8,2.95,,,,
1100,04/01/13 03:00:00 PM,18.996,17222.3,2.95,,,,
1101,04/01/13 09:00:00 PM,10.748,0.0,2.93,,,,
1102,04/02/13 03:00:00 AM,8.978,0.0,2.95,,,,
1103,04/02/13 09:00:00 AM,13.750,9300.1,2.95,,,,
1104,04/02/13 03:00:00 PM,19.567,12400.1,2.95,,,,
1105,04/02/13 09:00:00 PM,4.311,0.0,2.93,,,,
1106,04/03/13 03:00:00 AM,0.453,0.0,2.91,,,,
1107,04/03/13 09:00:00 AM,16.332,22044.6,2.93,,,,
1108,04/03/13 03:00:00 PM,28.258,26178.0,2.95,,,,
1109,04/03/13 09:00:00 PM,10.357,0.0,2.93,,,,
1110,04/04/13 03:00:00 AM,8.779,0.0,2.95,,,,
1111,04/04/13 09:00:00 AM,12.304,5511.1,2.95,,,,
1112,04/04/13 03:00:00 PM,15.664,10333.4,2.93,,,,
1113,04/04/13 09:00:00 PM,9.571,0.0,2.95,,,,
1114,04/05/13 03:00:00 AM,8.779,0.0,2.95,,,,
1115,04/05/13 09:00:00 AM,15.187,17222.3,2.93,,,,
1116,04/05/13 03:00:00 PM,14.134,8266.7,2.95,,,,
1117,04/05/13 09:00:00 PM,9.472,0.0,2.95,,,,
1118,04/06/13 03:00:00 AM,8.481,0.0,2.93,,,,
1119,04/06/13 09:00:00 AM,11.916,7233.4,2.93,,,,
1120,04/06/13 03:00:00 PM,13.558,5166.7,2.95,,,,
1121,04/06/13 09:00:00 PM,7.682,0.0,2.93,,,,
1122,04/07/13 03:00:00 AM,7.179,0.0,2.93,,,,
1123,04/07/13 09:00:00 AM,7.782,11022.3,2.93,,,,
1124,04/07/13 03:00:00 PM,11.236,10677.8,2.93,,,,
1125,04/07/13 09:00:00 PM,4.934,0.0,2.91,,,,
1126,04/08/13 03:00:00 AM,3.261,0.0,2.91,,,,
1127,04/08/13 09:00:00 AM,12.013,17911.2,2.93,,,,
1128,04/08/13 03:00:00 PM,16.713,15155.7,2.93,,,,
1129,04/08/13 09:00:00 PM,5.552,0.0,2.91,,,,
1130,04/09/13 03:00:00 AM,5.450,0.0,2.91,,,,
1131,04/09/13 09:00:00 AM,15.473,21355.7,2.93,,,,
1132,04/09/13 03:00:00 PM,23.581,30311.3,2.95,,,,
1133,04/09/13 09:00:00 PM,5.962,0.0,2.93,,,,
1134,04/10/13 03:00:00 AM,6.471,0.0,2.93,,,,
1135,04/10/13 09:00:00 AM,9.768,3788.9,2.91,,,,
1136,04/10/13 03:00:00 PM,17.189,23422.4,2.93,,,,
1137,04/10/13 09:00:00 PM,7.481,0.0,2.93,,,,
1138,04/11/13 03:00:00 AM,5.347,0.0,2.91,,,,
1139,04/11/13 09:00:00 AM,16.046,18600.1,2.93,,,,
1140,04/11/13 03:00:00 PM,25.125,46844.8,2.93,,,,
1141,04/11/13 09:00:00 PM,1.656,0.0,2.91,,,,
1142,04/12/13 03:00:00 AM,-1.001,0.0,2.91,,,,
1143,04/12/13 09:00:00 AM,16.618,41333.6,2.93,,,,
1144,04/12/13 03:00:00 PM,23.004,31689.1,2.95,,,,
1145,04/12/13 09:00:00 PM,8.182,0.0,2.93,,,,
1146,04/13/13 03:00:00 AM,5.860,0.0,2.93,,,,
1147,04/13/13 09:00:00 AM,15.187,27555.7,2.93,,,,
1148,04/13/13 03:00:00 PM,22.333,88178.4,2.95,,,,
1149,04/13/13 09:00:00 PM,5.757,0.0,2.91,,,,
1150,04/14/13 03:00:00 AM,4.519,0.0,2.93,,,,
1151,04/14/13 09:00:00 AM,12.207,22044.6,2.93,,,,
1152,04/14/13 03:00:00 PM,16.332,31689.1,2.93,,,,
1153,04/14/13 09:00:00 PM,5.244,0.0,2.91,,,,
1154,04/15/13 03:00:00 AM,4.727,0.0,2.93,,,,
1155,04/15/13 09:00:00 AM,17.570,23422.4,2.93,,,,
1156,04/15/13 03:00:00 PM,27.665,104711.8,2.95,,,,
1157,04/15/13 09:00:00 PM,5.655,0.0,2.91,,,,
1158,04/16/13 03:00:00 AM,4.207,0.0,2.93,,,,
1159,04/16/13 09:00:00 AM,12.594,26178.0,2.93,,,,
1160,04/16/13 03:00:00 PM,24.835,85422.8,2.95,,,,
1161,04/16/13 09:00:00 PM,4.311,0.0,2.93,,,,
1162,04/17/13 03:00:00 AM,5.552,0.0,2.91,,,,
1163,04/17/13 09:00:00 AM,13.269,19289.0,2.95,,,,
1164,04/17/13 03:00:00 PM,17.570,14466.8,2.95,,,,
1165,04/17/13 09:00:00 PM,7.782,0.0,2.93,,,,
1166,04/18/13 03:00:00 AM,5.552,0.0,2.93,,,,
1167,04/18/13 09:00:00 AM,19.187,42711.4,2.95,,,,
1168,04/18/13 03:00:00 PM,21.473,19289.0,2.95,,,,
1169,04/18/13 09:00:00 PM,9.373,0.0,2.95,,,,
1170,04/19/13 03:00:00 AM,8.879,0.0,2.95,,,,
1171,04/19/13 09:00:00 AM,11.722,6544.5,2.93,,,,
1172,04/19/13 03:00:00 PM,17.950,19977.9,2.95,,,,
1173,04/19/13 09:00:00 PM,10.357,0.0,2.93,,,,
1174,04/20/13 03:00:00 AM,8.581,0.0,2.93,,,,
1175,04/20/13 09:00:00 AM,21.473,46844.8,2.95,,,,
1176,04/20/13 03:00:00 PM,23.484,23422.4,2.95,,,,
1177,04/20/13 09:00:00 PM,4.623,0.0,2.95,,,,
1178,04/21/13 03:00:00 AM,5.347,0.0,2.93,,,,
1179,04/21/13 09:00:00 AM,18.806,23422.4,2.95,,,,
1180,04/21/13 03:00:00 PM,19.472,18600.1,2.95,,,,
1181,04/21/13 09:00:00 PM,10.748,0.0,2.93,,,,
1182,04/22/13 03:00:00 AM,3.683,0.0,2.93,,,,
1183,04/22/13 09:00:00 AM,22.333,44089.2,2.95,,,,
1184,04/22/13 03:00:00 PM,29.053,46844.8,2.97,,,,
1185,04/22/13 09:00:00 PM,1.872,0.0,2.93,,,,
1186,04/23/13 03:00:00 AM,-1.914,0.0,2.93,,,,
1187,04/23/13 09:00:00 AM,21.091,55111.5,2.95,,,,
1188,04/23/13 03:00:00 PM,31.268,27555.7,2.95,,,,
1189,04/23/13 09:00:00 PM,3.683,0.0,2.95,,,,
1190,04/24/13 03:00:00 AM,-0.887,0.0,2.93,,,,
1191,04/24/13 09:00:00 AM,22.525,55111.5,2.97,,,,
1192,04/24/13 03:00:00 PM,34.058,28933.5,2.97,,,,
1193,04/24/13 09:00:00 PM,5.244,0.0,2.95,,,,
1194,04/25/13 03:00:00 AM,0.784,0.0,2.93,,,,
1195,04/25/13 09:00:00 AM,22.525,42711.4,2.97,,,,
1196,04/25/13 03:00:00 PM,35.222,20666.8,2.95,,,,
1197,04/25/13 09:00:00 PM,6.775,0.0,2.95,,,,
1198,04/26/13 03:00:00 AM,1.439,0.0,2.95,,,,
1199,04/26/13 09:00:00 AM,26.292,46844.8,2.97,,,,
1200,04/26/13 03:00:00 PM,36.079,31689.1,2.97,,,,
1201,04/26/13 09:00:00 PM,6.166,0.0,2.97,,,,
1202,04/27/13 03:00:00 AM,1.656,0.0,2.95,,,,
1203,04/27/13 09:00:00 AM,26.097,46844.8,2.97,,,,
1204,04/27/13 03:00:00 PM,34.374,15844.5,2.99,,,,
1205,04/27/13 09:00:00 PM,5.450,0.0,2.97,,,,
1206,04/28/13 03:00:00 AM,7.381,0.0,2.97,,,,
1207,04/28/13 09:00:00 AM,20.615,20666.8,2.97,,,,
1208,04/28/13 03:00:00 PM,31.472,27555.7,2.97,,,,
1209,04/28/13 09:00:00 PM,9.077,0.0,2.99,,,,
1210,04/29/13 03:00:00 AM,9.866,0.0,2.97,,,,
1211,04/29/13 09:00:00 AM,15.473,10333.4,2.97,,,,
1212,04/29/13 03:00:00 PM,26.097,44089.2,2.97,,,,
1213,04/29/13 09:00:00 PM,2.624,0.0,2.95,,,,
1214,04/30/13 03:00:00 AM,-0.549,0.0,2.95,,,,
1215,04/30/13 09:00:00 AM,23.677,79911.6,2.97,,,,
1216,04/30/13 03:00:00 PM,26.488,52355.9,2.97,,,,
1217,04/30/13 09:00:00 PM,0.121,0.0,2.95,,,,
1218,05/01/13 03:00:00 AM,-3.792,0.0,2.93,,,,
1219,05/01/13 09:00:00 AM,25.319,63378.2,2.97,,,,
1220,05/01/13 03:00:00 PM,38.268,68889.3,2.99,,,,
1221,05/01/13 09:00:00 PM,3.893,0.0,2.97,,,,
1222,05/02/13 03:00:00 AM,-0.774,0.0,2.97,,,,
1223,05/02/13 09:00:00 AM,29.452,52355.9,2.99,,,,
1224,05/02/13 03:00:00 PM,44.089,71644.9,2.99,,,,
1225,05/02/13 09:00:00 PM,7.079,0.0,2.99,,,,
1226,05/03/13 03:00:00 AM,1.548,0.0,2.97,,,,
1227,05/03/13 09:00:00 AM,31.268,49600.3,2.99,,,,
1228,05/03/13 03:00:00 PM,45.201,74400.5,3.01,,,,
1229,05/03/13 09:00:00 PM,6.978,0.0,2.99,,,,
1230,05/04/13 03:00:00 AM,1.764,0.0,2.97,,,,
1231,05/04/13 09:00:00 AM,33.953,49600.3,3.01,,,,
1232,05/04/13 03:00:00 PM,43.723,93689.5,3.01,,,,
1233,05/04/13 09:00:00 PM,7.481,0.0,2.99,,,,
1234,05/05/13 03:00:00 AM,2.837,0.0,2.99,,,,
1235,05/05/13 09:00:00 AM,35.864,52355.9,2.99,,,,
1236,05/05/13 03:00:00 PM,44.211,55111.5,3.01,,,,
1237,05/05/13 09:00:00 PM,8.182,0.0,3.01,,,,
